area_code,area_name,indicator,period,measure,unit,value
E02001259,Old Trafford,Heart Failure prevalence,2018,percentage,persons,0.68
E02001260,Trafford Park West & Kingsway Park,Heart Failure prevalence,2018,percentage,persons,1.5
E02001261,Gorse Hill,Heart Failure prevalence,2018,percentage,persons,0.97
E02001262,Firswood,Heart Failure prevalence,2018,percentage,persons,0.77
E02001263,Davyhulme,Heart Failure prevalence,2018,percentage,persons,1.31
E02001264,Trafford Park East & Sevenways,Heart Failure prevalence,2018,percentage,persons,1.05
E02001265,Flixton & Moorside,Heart Failure prevalence,2018,percentage,persons,1.07
E02001266,Lostock & Stretford Meadows,Heart Failure prevalence,2018,percentage,persons,1.09
E02001267,Urmston East,Heart Failure prevalence,2018,percentage,persons,1.21
E02001268,Urmston West,Heart Failure prevalence,2018,percentage,persons,1.18
E02001269,Stretford East,Heart Failure prevalence,2018,percentage,persons,0.99
E02001270,Sale North,Heart Failure prevalence,2018,percentage,persons,1.14
E02001271,Ashton upon Mersey North,Heart Failure prevalence,2018,percentage,persons,0.89
E02001272,Sale East,Heart Failure prevalence,2018,percentage,persons,0.98
E02001273,Sale Central,Heart Failure prevalence,2018,percentage,persons,1.07
E02001274,Ashton upon Mersey South,Heart Failure prevalence,2018,percentage,persons,0.95
E02001275,Partington,Heart Failure prevalence,2018,percentage,persons,1.45
E02001276,Sale Moor,Heart Failure prevalence,2018,percentage,persons,0.96
E02001277,Broadheath & Firsway,Heart Failure prevalence,2018,percentage,persons,0.76
E02001278,West Timperley,Heart Failure prevalence,2018,percentage,persons,0.84
E02001279,Timperley North,Heart Failure prevalence,2018,percentage,persons,0.87
E02001280,Timperley East,Heart Failure prevalence,2018,percentage,persons,0.83
E02001281,Timperley South,Heart Failure prevalence,2018,percentage,persons,0.88
E02001282,Altrincham East,Heart Failure prevalence,2018,percentage,persons,0.71
E02001283,"Altrincham West, Dunham & Warburton",Heart Failure prevalence,2018,percentage,persons,0.71
E02001284,Hale,Heart Failure prevalence,2018,percentage,persons,0.74
E02001285,Bowdon,Heart Failure prevalence,2018,percentage,persons,0.73
E02001286,Hale Barns,Heart Failure prevalence,2018,percentage,persons,0.76
