area_code,area_name,indicator,period,measure,unit,value
E02001259,Old Trafford,Dementia prevalence,2018,percentage,persons,0.42
E02001260,Trafford Park West & Kingsway Park,Dementia prevalence,2018,percentage,persons,1.14
E02001261,Gorse Hill,Dementia prevalence,2018,percentage,persons,0.44
E02001262,Firswood,Dementia prevalence,2018,percentage,persons,0.68
E02001263,Davyhulme,Dementia prevalence,2018,percentage,persons,1.21
E02001264,Trafford Park East & Sevenways,Dementia prevalence,2018,percentage,persons,0.61
E02001265,Flixton & Moorside,Dementia prevalence,2018,percentage,persons,0.97
E02001266,Lostock & Stretford Meadows,Dementia prevalence,2018,percentage,persons,0.75
E02001267,Urmston East,Dementia prevalence,2018,percentage,persons,1.12
E02001268,Urmston West,Dementia prevalence,2018,percentage,persons,1.27
E02001269,Stretford East,Dementia prevalence,2018,percentage,persons,0.67
E02001270,Sale North,Dementia prevalence,2018,percentage,persons,0.79
E02001271,Ashton upon Mersey North,Dementia prevalence,2018,percentage,persons,0.81
E02001272,Sale East,Dementia prevalence,2018,percentage,persons,0.94
E02001273,Sale Central,Dementia prevalence,2018,percentage,persons,0.84
E02001274,Ashton upon Mersey South,Dementia prevalence,2018,percentage,persons,1.2
E02001275,Partington,Dementia prevalence,2018,percentage,persons,0.93
E02001276,Sale Moor,Dementia prevalence,2018,percentage,persons,0.8
E02001277,Broadheath & Firsway,Dementia prevalence,2018,percentage,persons,0.43
E02001278,West Timperley,Dementia prevalence,2018,percentage,persons,0.75
E02001279,Timperley North,Dementia prevalence,2018,percentage,persons,0.76
E02001280,Timperley East,Dementia prevalence,2018,percentage,persons,0.81
E02001281,Timperley South,Dementia prevalence,2018,percentage,persons,0.94
E02001282,Altrincham East,Dementia prevalence,2018,percentage,persons,0.58
E02001283,"Altrincham West, Dunham & Warburton",Dementia prevalence,2018,percentage,persons,0.96
E02001284,Hale,Dementia prevalence,2018,percentage,persons,0.69
E02001285,Bowdon,Dementia prevalence,2018,percentage,persons,1.2
E02001286,Hale Barns,Dementia prevalence,2018,percentage,persons,1.11
