area_code,area_name,indicator,period,measure,unit,value
E02001259,Old Trafford,COPD prevalence,2018,percentage,persons,1.54
E02001260,Trafford Park West & Kingsway Park,COPD prevalence,2018,percentage,persons,2.5
E02001261,Gorse Hill,COPD prevalence,2018,percentage,persons,1.99
E02001262,Firswood,COPD prevalence,2018,percentage,persons,1.45
E02001263,Davyhulme,COPD prevalence,2018,percentage,persons,2.48
E02001264,Trafford Park East & Sevenways,COPD prevalence,2018,percentage,persons,2.35
E02001265,Flixton & Moorside,COPD prevalence,2018,percentage,persons,2.44
E02001266,Lostock & Stretford Meadows,COPD prevalence,2018,percentage,persons,2.38
E02001267,Urmston East,COPD prevalence,2018,percentage,persons,2.59
E02001268,Urmston West,COPD prevalence,2018,percentage,persons,2.49
E02001269,Stretford East,COPD prevalence,2018,percentage,persons,2.12
E02001270,Sale North,COPD prevalence,2018,percentage,persons,1.78
E02001271,Ashton upon Mersey North,COPD prevalence,2018,percentage,persons,1.9
E02001272,Sale East,COPD prevalence,2018,percentage,persons,1.81
E02001273,Sale Central,COPD prevalence,2018,percentage,persons,1.76
E02001274,Ashton upon Mersey South,COPD prevalence,2018,percentage,persons,1.84
E02001275,Partington,COPD prevalence,2018,percentage,persons,4.09
E02001276,Sale Moor,COPD prevalence,2018,percentage,persons,1.88
E02001277,Broadheath & Firsway,COPD prevalence,2018,percentage,persons,1.77
E02001278,West Timperley,COPD prevalence,2018,percentage,persons,1.66
E02001279,Timperley North,COPD prevalence,2018,percentage,persons,1.56
E02001280,Timperley East,COPD prevalence,2018,percentage,persons,1.9
E02001281,Timperley South,COPD prevalence,2018,percentage,persons,1.66
E02001282,Altrincham East,COPD prevalence,2018,percentage,persons,1.46
E02001283,"Altrincham West, Dunham & Warburton",COPD prevalence,2018,percentage,persons,1.38
E02001284,Hale,COPD prevalence,2018,percentage,persons,1.23
E02001285,Bowdon,COPD prevalence,2018,percentage,persons,1.32
E02001286,Hale Barns,COPD prevalence,2018,percentage,persons,1.1
