area_code,area_name,indicator,period,measure,unit,value
E02001259,Old Trafford,Coronary Heart Disease prevalence,2018,percentage,persons,2.51
E02001260,Trafford Park West & Kingsway Park,Coronary Heart Disease prevalence,2018,percentage,persons,4.08
E02001261,Gorse Hill,Coronary Heart Disease prevalence,2018,percentage,persons,3.13
E02001262,Firswood,Coronary Heart Disease prevalence,2018,percentage,persons,2.57
E02001263,Davyhulme,Coronary Heart Disease prevalence,2018,percentage,persons,3.83
E02001264,Trafford Park East & Sevenways,Coronary Heart Disease prevalence,2018,percentage,persons,3.43
E02001265,Flixton & Moorside,Coronary Heart Disease prevalence,2018,percentage,persons,3.54
E02001266,Lostock & Stretford Meadows,Coronary Heart Disease prevalence,2018,percentage,persons,3.53
E02001267,Urmston East,Coronary Heart Disease prevalence,2018,percentage,persons,3.75
E02001268,Urmston West,Coronary Heart Disease prevalence,2018,percentage,persons,3.68
E02001269,Stretford East,Coronary Heart Disease prevalence,2018,percentage,persons,3.15
E02001270,Sale North,Coronary Heart Disease prevalence,2018,percentage,persons,3.32
E02001271,Ashton upon Mersey North,Coronary Heart Disease prevalence,2018,percentage,persons,3.35
E02001272,Sale East,Coronary Heart Disease prevalence,2018,percentage,persons,3.26
E02001273,Sale Central,Coronary Heart Disease prevalence,2018,percentage,persons,3.27
E02001274,Ashton upon Mersey South,Coronary Heart Disease prevalence,2018,percentage,persons,3.45
E02001275,Partington,Coronary Heart Disease prevalence,2018,percentage,persons,4.5
E02001276,Sale Moor,Coronary Heart Disease prevalence,2018,percentage,persons,3.31
E02001277,Broadheath & Firsway,Coronary Heart Disease prevalence,2018,percentage,persons,3.21
E02001278,West Timperley,Coronary Heart Disease prevalence,2018,percentage,persons,3.17
E02001279,Timperley North,Coronary Heart Disease prevalence,2018,percentage,persons,3.06
E02001280,Timperley East,Coronary Heart Disease prevalence,2018,percentage,persons,3.2
E02001281,Timperley South,Coronary Heart Disease prevalence,2018,percentage,persons,3.08
E02001282,Altrincham East,Coronary Heart Disease prevalence,2018,percentage,persons,2.83
E02001283,"Altrincham West, Dunham & Warburton",Coronary Heart Disease prevalence,2018,percentage,persons,2.87
E02001284,Hale,Coronary Heart Disease prevalence,2018,percentage,persons,3.11
E02001285,Bowdon,Coronary Heart Disease prevalence,2018,percentage,persons,3.03
E02001286,Hale Barns,Coronary Heart Disease prevalence,2018,percentage,persons,3.34
