area_code,area_name,indicator,period,measure,unit,value
E02001259,Old Trafford,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.19
E02001260,Trafford Park West & Kingsway Park,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,2.46
E02001261,Gorse Hill,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.52
E02001262,Firswood,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.3
E02001263,Davyhulme,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,2.4
E02001264,Trafford Park East & Sevenways,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.76
E02001265,Flixton & Moorside,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,2.29
E02001266,Lostock & Stretford Meadows,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.87
E02001267,Urmston East,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,2.36
E02001268,Urmston West,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,2.35
E02001269,Stretford East,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.59
E02001270,Sale North,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.95
E02001271,Ashton upon Mersey North,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.96
E02001272,Sale East,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.85
E02001273,Sale Central,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.89
E02001274,Ashton upon Mersey South,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,2.03
E02001275,Partington,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,2.54
E02001276,Sale Moor,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.83
E02001277,Broadheath & Firsway,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.85
E02001278,West Timperley,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.88
E02001279,Timperley North,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.9
E02001280,Timperley East,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.84
E02001281,Timperley South,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.86
E02001282,Altrincham East,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.65
E02001283,"Altrincham West, Dunham & Warburton",Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.68
E02001284,Hale,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.87
E02001285,Bowdon,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,1.79
E02001286,Hale Barns,Stroke and Transient Ischaemic Attack prevalence,2018,percentage,persons,2.03
