area_code,area_name,indicator,period,measure,unit,value
E02001259,Old Trafford,Obesity prevalence,2018,percentage,persons,9.47
E02001260,Trafford Park West & Kingsway Park,Obesity prevalence,2018,percentage,persons,10.76
E02001261,Gorse Hill,Obesity prevalence,2018,percentage,persons,9.89
E02001262,Firswood,Obesity prevalence,2018,percentage,persons,8.83
E02001263,Davyhulme,Obesity prevalence,2018,percentage,persons,10.23
E02001264,Trafford Park East & Sevenways,Obesity prevalence,2018,percentage,persons,10.27
E02001265,Flixton & Moorside,Obesity prevalence,2018,percentage,persons,9.56
E02001266,Lostock & Stretford Meadows,Obesity prevalence,2018,percentage,persons,10.23
E02001267,Urmston East,Obesity prevalence,2018,percentage,persons,10.77
E02001268,Urmston West,Obesity prevalence,2018,percentage,persons,10.14
E02001269,Stretford East,Obesity prevalence,2018,percentage,persons,9.68
E02001270,Sale North,Obesity prevalence,2018,percentage,persons,8.77
E02001271,Ashton upon Mersey North,Obesity prevalence,2018,percentage,persons,8.57
E02001272,Sale East,Obesity prevalence,2018,percentage,persons,9.94
E02001273,Sale Central,Obesity prevalence,2018,percentage,persons,9.17
E02001274,Ashton upon Mersey South,Obesity prevalence,2018,percentage,persons,9.04
E02001275,Partington,Obesity prevalence,2018,percentage,persons,15.26
E02001276,Sale Moor,Obesity prevalence,2018,percentage,persons,10.7
E02001277,Broadheath & Firsway,Obesity prevalence,2018,percentage,persons,8.07
E02001278,West Timperley,Obesity prevalence,2018,percentage,persons,7.64
E02001279,Timperley North,Obesity prevalence,2018,percentage,persons,6.83
E02001280,Timperley East,Obesity prevalence,2018,percentage,persons,7.87
E02001281,Timperley South,Obesity prevalence,2018,percentage,persons,6.98
E02001282,Altrincham East,Obesity prevalence,2018,percentage,persons,6.69
E02001283,"Altrincham West, Dunham & Warburton",Obesity prevalence,2018,percentage,persons,6.28
E02001284,Hale,Obesity prevalence,2018,percentage,persons,5.55
E02001285,Bowdon,Obesity prevalence,2018,percentage,persons,5.73
E02001286,Hale Barns,Obesity prevalence,2018,percentage,persons,5.14
